GEN,CPU,pop1_Generation,pop1_E,pop1_Mu,pop1_Lambda,pop1_Tau,pop1_Sigma,pop1_EvalCount,pop1_DuplicateCount,pop1_CacheCount,pop1_OpUse_replacementMutation,pop1_MAB_replacementMutation,pop1_AvgAge,pop1_AvgIndSize,pop1_Avg_f0,pop1_Best_f0,pop1_Worst_f0
227,41302,227,7.11236,36,24,1,0.835011,5472,0,12,24,0.58105,3.91667,660,0.362995,0.364228,0.362328
228,41479,228,7.10999,36,24,1,0.85051,5496,0,12,24,0.581152,3.77778,660,0.363157,0.364718,0.36266
229,41657,229,7.1055,36,24,1,0.864459,5520,0,12,24,0.581363,3.41667,660,0.363299,0.364718,0.362823
230,41834,230,7.0998,36,24,1,0.877013,5544,0,12,24,0.581276,3.69444,660,0.363446,0.365158,0.362963
231,42012,231,7.1092,36,24,1,0.888312,5568,0,12,24,0.581892,3.30556,660,0.363886,0.366304,0.363074
232,42189,232,7.11934,36,24,1,0.898481,5592,0,12,24,0.581861,3.25,660,0.364108,0.366304,0.363235
233,42367,233,7.11911,36,24,1,0.907632,5616,0,12,24,0.58204,3.11111,660,0.364287,0.366304,0.363596
234,42545,234,7.12367,36,24,1,0.915869,5640,0,12,24,0.58198,3.33333,660,0.364489,0.366304,0.363787
235,42723,235,7.12237,36,24,1,0.923282,5664,0,12,24,0.581765,3.69444,660,0.36473,0.366887,0.363928
236,42901,236,7.11968,36,24,1,0.929954,5688,0,12,24,0.581892,3.69444,660,0.365053,0.369494,0.364118
237,43080,237,7.12239,36,24,1,0.935959,5712,0,12,24,0.581899,4.13889,660,0.365305,0.369494,0.364449
238,43260,238,7.11843,36,24,1,0.941363,5736,0,12,24,0.582028,3.83333,660,0.365537,0.369494,0.364607
239,43439,239,7.11979,36,24,1,0.848227,5760,0,12,24,0.581533,4.47222,660,0.365585,0.369494,0.36467
240,43617,240,7.10213,36,24,1,0.862404,5784,0,12,24,0.58182,3.83333,660,0.366081,0.370735,0.365048
241,43796,241,7.11044,36,24,1,0.875163,5808,0,12,24,0.582013,3.27778,660,0.366232,0.370735,0.365332
242,43973,242,7.10154,36,24,1,0.886647,5832,0,12,24,0.582493,3.16667,660,0.366761,0.370735,0.365631
243,44151,243,7.09305,36,24,1,0.896982,5856,0,12,24,0.582497,3.61111,660,0.366924,0.370735,0.365864
244,44330,244,7.07816,36,24,1,0.906284,5880,0,12,24,0.582543,3.52778,660,0.36732,0.370735,0.366084
245,44508,245,7.06092,36,24,1,0.914656,5904,0,12,24,0.582778,3.25,660,0.367664,0.370735,0.366491
246,44686,246,7.00313,36,24,1,0.92219,5928,0,12,24,0.58316,3.11111,660,0.368012,0.370735,0.36682
247,44864,247,6.98507,36,24,1,0.928971,5952,0,12,24,0.582969,3.25,660,0.368238,0.370735,0.367073
248,45042,248,6.91144,36,24,1,0.935074,5976,0,12,24,0.582682,3.75,660,0.368363,0.370735,0.367226
249,45222,249,6.89144,36,24,1,0.940567,6000,0,12,24,0.582575,3.91667,660,0.368607,0.370735,0.367699
250,45403,250,6.88303,36,24,1,0.94551,6024,0,12,24,0.582053,4,660,0.36864,0.370735,0.367918
251,45583,251,6.88375,36,24,1,0.949959,6048,0,12,24,0.58188,4.75676,660,0.368748,0.370735,0.367918
252,45763,252,6.89071,36,24,1,0.953963,6072,0,12,24,0.581405,4.40541,660,0.368853,0.370735,0.368138
253,45943,253,6.87864,36,24,1,0.957567,6095,0,13,24,0.581026,5.08108,660,0.368944,0.370735,0.368248
254,46122,254,6.85386,36,24,1,0.96081,6119,0,13,24,0.580663,4.69444,660,0.368986,0.371026,0.368357
255,46303,255,6.85403,36,24,1,0.963729,6143,0,13,24,0.580377,4.86111,660,0.369001,0.371026,0.368433
256,46483,256,6.86565,36,24,1,0.966356,6167,0,13,24,0.580233,4.75,660,0.369065,0.371026,0.368433
257,46662,257,6.86606,36,24,1,0.968721,6191,0,13,24,0.579853,4.61111,660,0.369182,0.371026,0.368542
258,46843,258,6.86418,36,24,1,0.970849,6215,0,13,24,0.579701,4.52778,660,0.369409,0.372876,0.368652
259,47023,259,6.86591,36,24,1,0.972764,6239,0,13,24,0.579243,4.25,660,0.369522,0.372876,0.368762
260,47207,260,6.8692,36,24,1,0.876487,6263,0,13,24,0.57854,4.97222,660,0.369519,0.372876,0.368762
261,47386,261,6.87216,36,24,1,0.887839,6287,0,13,24,0.578543,4.77778,660,0.369807,0.372876,0.368946
262,47564,262,6.86485,36,24,1,0.898055,6311,0,13,24,0.578645,4.47222,660,0.370031,0.372876,0.369091
263,47742,263,6.86864,36,24,1,0.907249,6335,0,13,24,0.578602,4.08333,660,0.370267,0.372876,0.369275
264,47921,264,6.87776,36,24,1,0.915524,6359,0,13,24,0.578845,3.66667,660,0.370485,0.372876,0.369677
265,48099,265,6.8789,36,24,1,0.922972,6383,0,13,24,0.578424,3.80556,660,0.370635,0.372876,0.369969
266,48277,266,6.88893,36,24,1,0.929675,6407,0,13,24,0.578819,3.88889,660,0.370993,0.375258,0.370079
267,48456,267,6.8946,36,24,1,0.935707,6430,0,14,24,0.578538,4,660,0.371096,0.375258,0.370188
268,48635,268,6.89945,36,24,1,0.935707,6454,0,14,24,0.578449,3.86111,660,0.371257,0.375258,0.37048
269,48816,269,6.90848,36,24,1,0.941137,6477,0,15,24,0.578274,3.77778,660,0.371472,0.375258,0.370626
270,48994,270,6.90669,36,24,1,0.946023,6501,0,15,24,0.578664,3.86111,660,0.371786,0.375258,0.370989
271,49174,271,6.90916,36,24,1,0.950421,6525,0,15,24,0.578534,4.25,660,0.371941,0.375258,0.371026
272,49356,272,6.91124,36,24,1,0.954379,6549,0,15,24,0.577833,4.36111,660,0.371997,0.375258,0.371135
273,49535,273,6.9148,36,24,1,0.957941,6573,0,15,24,0.578037,4.08333,660,0.37232,0.375258,0.371425
274,49714,274,6.91363,36,24,1,0.961147,6597,0,15,24,0.578114,4.08333,660,0.372587,0.375258,0.371535
275,49896,275,6.91348,36,24,1,0.866032,6621,0,15,24,0.578071,4.16667,660,0.372791,0.375258,0.371644
276,50074,276,6.90262,36,24,1,0.878429,6645,0,15,24,0.577939,3.83333,660,0.372989,0.375868,0.371933
277,50254,277,6.88894,36,24,1,0.889586,6668,0,16,24,0.577647,4,660,0.373137,0.375868,0.372299
278,50432,278,6.86771,36,24,1,0.899627,6692,0,16,24,0.577812,3.94444,660,0.373354,0.375868,0.372549
279,50611,279,6.82879,36,24,1,0.908665,6716,0,16,24,0.578047,3.77778,660,0.373673,0.375868,0.372697
280,50791,280,6.83134,36,24,1,0.916798,6739,0,17,24,0.578275,3.5,660,0.37393,0.375868,0.373094
281,50970,281,6.83566,36,24,1,0.924118,6763,0,17,24,0.578465,3.33333,660,0.374267,0.376369,0.373381
282,51149,282,6.84184,36,24,1,0.930706,6787,0,17,24,0.578615,3.72222,660,0.37446,0.376369,0.373708
283,51329,283,6.84436,36,24,1,0.936636,6811,0,17,24,0.578403,3.61111,660,0.374605,0.376369,0.373925
284,51509,284,6.85014,36,24,1,0.941972,6835,0,17,24,0.578512,3.55556,660,0.374792,0.377691,0.374143
285,51689,285,6.85055,36,24,1,0.848775,6859,0,17,24,0.578383,4.08333,660,0.374916,0.377691,0.374212
286,51868,286,6.85031,36,24,1,0.862898,6883,0,17,24,0.578567,3.72222,660,0.37522,0.377691,0.374538
287,52048,287,6.84894,36,24,1,0.875608,6907,0,17,24,0.578741,3.63889,660,0.375418,0.377691,0.374606
288,52228,288,6.84317,36,24,1,0.887047,6931,0,17,24,0.578835,3.83333,660,0.375699,0.377691,0.374864
289,52407,289,6.84102,36,24,1,0.897342,6955,0,17,24,0.578939,3.97222,660,0.376025,0.378577,0.375041
290,52586,290,6.84497,36,24,1,0.906608,6979,0,17,24,0.579334,2.94444,660,0.376388,0.378577,0.375408
291,52765,291,6.84174,36,24,1,0.914947,7003,0,17,24,0.579461,3.22222,660,0.376698,0.378793,0.375475
292,52944,292,6.8399,36,24,1,0.922453,7027,0,17,24,0.579517,3.66667,660,0.377079,0.378793,0.375868
293,53124,293,6.83568,36,24,1,0.929207,7051,0,17,24,0.579509,3.91667,660,0.377285,0.378793,0.376369
294,53312,294,6.83881,36,24,1,0.929207,7075,0,17,24,0.579287,4.11111,660,0.377395,0.378793,0.376477
295,53492,295,6.84745,36,24,1,0.935287,7099,0,17,24,0.579365,4.13889,660,0.377694,0.378793,0.376868
296,53673,296,6.85572,36,24,1,0.940758,7123,0,17,24,0.578953,3.91667,660,0.377782,0.378793,0.377085
297,53855,297,6.86359,36,24,1,0.945682,7147,0,17,24,0.578815,4.02778,660,0.377919,0.378793,0.377301
298,54037,298,6.86361,36,24,1,0.852114,7171,0,17,24,0.578342,4.80556,660,0.377948,0.378793,0.377367
299,54218,299,6.86371,36,24,1,0.865903,7195,0,17,24,0.578393,4.58333,660,0.378086,0.378793,0.377475
300,54396,300,6.8687,36,24,1,0.878312,7219,0,17,24,0.578508,4.08333,660,0.378285,0.37918,0.377799
301,54398,300,6.8687,36,24,1,0.878312,7219,0,17,24,0.578508,4.08333,660,0.378285,0.37918,0.377799
