GEN,CPU,pop1_Generation,pop1_E,pop1_Mu,pop1_Lambda,pop1_Tau,pop1_Sigma,pop1_EvalCount,pop1_DuplicateCount,pop1_CacheCount,pop1_OpUse_replacementMutation,pop1_MAB_replacementMutation,pop1_AvgAge,pop1_AvgIndSize,pop1_Avg_f0,pop1_Avg_f1,pop1_Best_f0,pop1_Best_f1,pop1_Worst_f0,pop1_Worst_f1
67,1288,67,6.74792,36,24,1.00096,0.911665,1641,0,3,24,0.521038,5.36111,163,995,9759.06,995,9763,995,9757
68,1306,68,6.64787,36,24,1.00086,0.919498,1664,0,4,24,0.529688,4.30556,163,995,9759.42,995,9763,995,9758
69,1323,69,6.68193,36,24,1.00078,0.926549,1688,0,4,24,0.542975,4.52778,163,995,9759.58,995,9763,995,9758
70,1340,70,6.62244,36,24,1.0007,0.932894,1712,0,4,24,0.559298,3.91667,163,995,9760.03,995,9763,995,9759
71,1357,71,6.61786,36,24,1.00063,0.938604,1736,0,4,24,0.546822,4.08333,163,995,9760.08,995,9763,995,9759
72,1375,72,6.61632,36,24,1.00057,0.943744,1760,0,4,24,0.546013,4.58333,163,995,9760.39,995,9763,995,9759
73,1392,73,6.63061,36,24,1.00051,0.94837,1783,0,5,24,0.555624,4.69444,163,995,9760.69,995,9763,995,9759
74,1409,74,6.66084,36,24,1.00046,0.952533,1807,0,5,24,0.555085,5.13889,163,995,9760.92,995,9764,995,9760
75,1427,75,6.68095,36,24,1.00041,0.956279,1831,0,5,24,0.546115,5.30556,163,995,9761.08,995,9764,995,9760
76,1445,76,6.70618,36,24,1.00037,0.959651,1855,0,5,24,0.540077,5.19444,163,995,9761.17,995,9764,995,9760
77,1462,77,6.70264,36,24,1.00033,0.962686,1879,0,5,24,0.541556,5.47222,163,995,9761.36,995,9764,995,9760
78,1480,78,6.6828,36,24,1.0003,0.965418,1903,0,5,24,0.529296,5.75,163,995,9761.44,995,9764,995,9760
79,1498,79,6.65463,36,24,1.00027,0.967876,1927,0,5,24,0.535231,4.77778,163,995,9761.89,995,9764,995,9760
80,1516,80,6.68295,36,24,1.00024,0.970088,1951,0,5,24,0.534545,4.66667,163,995,9762.14,995,9765,995,9761
81,1535,81,6.68693,36,24,1.00022,0.972079,1975,0,5,24,0.525285,5.38889,163,995,9762.17,995,9765,995,9761
82,1553,82,6.70121,36,24,1.0002,0.875872,1999,0,5,24,0.515014,5.55556,163,995,9762.14,995,9765,995,9761
83,1569,83,6.68681,36,24,1.00018,0.887284,2023,0,5,24,0.519381,5.38889,163,995,9762.42,995,9765,995,9761
84,1586,84,6.6605,36,24,1.00016,0.897556,2047,0,5,24,0.521476,4.97222,163,995,9762.67,995,9765,995,9761
85,1603,85,6.69712,36,24,1.00014,0.9068,2071,0,5,24,0.521371,4.47222,163,995,9762.94,995,9765,995,9762
86,1621,86,6.70842,36,24,1.00013,0.91512,2095,0,5,24,0.529745,4.44444,163,995,9763.28,995,9766,995,9762
87,1638,87,6.73456,36,24,1.00012,0.922608,2119,0,5,24,0.536061,3.55556,163,995,9763.58,995,9766,995,9763
88,1655,88,6.74162,36,24,1.0001,0.929347,2143,0,5,24,0.536769,4.47222,163,995,9763.69,995,9766,995,9763
89,1672,89,6.75177,36,24,1.00009,0.935413,2167,0,5,24,0.537092,4.55556,163,995,9763.83,995,9766,995,9763
90,1689,90,6.75471,36,24,1.00008,0.940871,2191,0,5,24,0.538881,4.61111,163,995,9763.94,995,9766,995,9763
91,1707,91,6.74864,36,24,1.00008,0.847784,2215,0,5,24,0.537425,5.16667,163,995,9764.03,995,9766,995,9763
92,1724,92,6.74309,36,24,1.00007,0.862006,2239,0,5,24,0.539996,5.13889,163,995,9764.36,995,9767,995,9763
93,1741,93,6.75238,36,24,1.00006,0.874805,2263,0,5,24,0.537945,4.80556,163,995,9764.53,995,9767,995,9763
94,1757,94,6.74631,36,24,1.00006,0.886325,2285,0,7,24,0.536785,5.5,163,995,9764.61,995,9767,995,9764
95,1774,95,6.69721,36,24,1.00005,0.896692,2308,0,8,24,0.53839,5.41667,163,995,9764.86,995,9767,995,9764
